timestamp_s,cycle,error_code,com_x,com_y,com_z,left_contact,right_contact,stability_status,left_force_n,right_force_n,stability_margin_m,compute_us,extra_0,extra_1,extra_2
0.01,1,0,0.522837,0.174123,0.859821,3,4,3,32.0069,87.0173,0,934.896,0,0,0
0.02,2,0,0.519592,0.173299,0.860966,3,2,3,27.5565,0,0,1415.87,0,0,0
0.03,3,0,0.516674,0.172675,0.862403,4,3,3,21.3729,81.8101,0,1163.94,0,0,0
0.04,4,0,0.513692,0.172082,0.863222,4,2,3,28.6669,0,0,842.529,0,0,0
0.05,5,0,0.51104,0.171655,0.86459,4,3,3,30.3445,94.1818,0,1075.48,0,0,0
0.06,6,0,0.50846,0.171342,0.865503,4,3,3,16.0323,26.7999,0,1195.57,0,0,0
0.07,7,0,0.506104,0.171262,0.866503,4,4,3,25.4522,61.0501,0,1534.09,0,0,0
0.08,8,1,0.503956,0.171347,0.867488,4,4,3,23.6441,54.8529,-0.00429478,16024.3,0,0,0
0.09,9,0,0.501283,0.173345,0.868313,4,2,3,67.1602,0,0,639.567,0,0,0
0.1,10,0,0.499446,0.173401,0.870217,4,3,3,35.9681,145.554,0,1096.53,0,0,0
0.11,11,0,0.498167,0.173454,0.874026,4,3,3,42.273,192.85,0,1104.06,0,0,0
0.12,12,0,0.497286,0.174662,0.879969,4,4,3,49.1647,210.618,0,717.621,0,0,0
0.13,13,0,0.496403,0.174946,0.885832,4,2,3,71.4686,0,0,620.714,0,0,0
0.14,14,0,0.495336,0.175333,0.891236,4,2,3,46.6062,0,0,606.646,0,0,0
0.15,15,0,0.494396,0.17403,0.896412,4,2,3,50.3994,0,0,1258.36,0,0,0
0.16,16,0,0.493072,0.173433,0.900722,4,2,3,34.3104,0,0,1095.2,0,0,0
0.17,17,0,0.492001,0.170825,0.904713,4,2,3,25.5383,0,0,1404.26,0,0,0
0.18,18,0,0.490779,0.168142,0.907588,2,1,3,0,0,0,925.098,0,0,0
0.19,19,0,0.489918,0.163307,0.910039,2,1,3,0,0,0,1660.15,0,0,0
0.2,20,0,0.489024,0.157835,0.911615,2,1,3,0,0,0,1412.29,0,0,0
0.21,21,0,0.48854,0.150024,0.913124,2,1,3,0,0,0,934.058,0,0,0
0.22,22,0,0.488185,0.141079,0.914438,1,1,3,0,0,0,940.584,0,0,0
0.23,23,0,0.488274,0.129748,0.916184,1,1,3,0,0,0,802.839,0,0,0
0.24,24,0,0.48857,0.11719,0.918442,1,1,3,0,0,0,717.523,0,0,0
0.25,25,0,0.489038,0.103363,0.920981,1,1,3,0,0,0,918.81,0,0,0
0.26,26,0,0.489688,0.0879109,0.92287,1,1,3,0,0,0,602.313,0,0,0
0.27,27,0,0.490621,0.0707238,0.923948,1,1,3,0,0,0,1238.56,0,0,0
0.28,28,0,0.491938,0.0519317,0.924616,1,1,3,0,0,0,624.547,0,0,0
0.29,29,0,0.493709,0.0316848,0.925128,1,1,3,0,0,0,1085.7,0,0,0
0.3,30,0,0.49599,0.0101905,0.92573,1,1,3,0,0,0,970.816,0,0,0
0.31,31,0,0.498821,-0.0123082,0.926624,1,1,3,0,0,0,595.296,0,0,0
0.32,32,0,0.502223,-0.0355385,0.927966,1,1,3,0,0,0,863.661,0,0,0
0.33,33,0,0.5062,-0.0592088,0.92986,1,1,3,0,0,0,605.277,0,0,0
0.34,34,0,0.510738,-0.0830184,0.932359,1,1,3,0,0,0,801.272,0,0,0
0.35,35,0,0.515805,-0.106668,0.935465,1,1,3,0,0,0,795.699,0,0,0
0.36,36,0,0.521357,-0.12987,0.939128,1,1,3,0,0,0,638.305,0,0,0
0.37,37,0,0.527334,-0.152354,0.943253,1,1,3,0,0,0,534.715,0,0,0
0.38,38,0,0.533667,-0.173881,0.947701,1,1,3,0,0,0,701.942,0,0,0
0.39,39,0,0.540277,-0.194241,0.952299,1,1,3,0,0,0,1196.1,0,0,0
0.4,40,0,0.547081,-0.213265,0.956844,1,1,3,0,0,0,827.391,0,0,0
0.41,41,0,0.553993,-0.230829,0.961108,1,1,3,0,0,0,901.734,0,0,0
0.42,42,0,0.560924,-0.246849,0.964853,1,1,3,0,0,0,861.972,0,0,0
0.43,43,0,0.567791,-0.261289,0.96783,1,1,3,0,0,0,858.659,0,0,0
0.44,44,0,0.574513,-0.274158,0.969793,1,1,3,0,0,0,1348.46,0,0,0
0.45,45,0,0.581016,-0.285505,0.970502,1,1,3,0,0,0,751.076,0,0,0
0.46,46,0,0.587233,-0.295421,0.969732,1,1,3,0,0,0,1310.19,0,0,0
0.47,47,0,0.59311,-0.304031,0.967277,1,1,3,0,0,0,918.192,0,0,0
