timestamp_s,cycle,error_code,com_x,com_y,com_z,left_contact,right_contact,stability_status,left_force_n,right_force_n,stability_margin_m,compute_us,extra_0,extra_1,extra_2
0.01,1,0,0.524127,0.173805,0.861524,3,3,3,15.7788,51.3435,0,302.97,0,0,0
0.02,2,0,0.521485,0.173011,0.863219,3,3,3,15.2412,51.4159,0,818.858,0,0,0
0.03,3,0,0.519056,0.172367,0.864746,3,3,3,15.7648,49.9871,0,984.778,0,0,0
0.04,4,0,0.516817,0.171859,0.866082,3,3,3,15.7725,48.0363,0,564.655,0,0,0
0.05,5,0,0.514767,0.171488,0.867238,3,3,3,16.0719,48.5851,0,594.637,0,0,0
0.06,6,0,0.512906,0.171255,0.868218,3,3,3,15.9678,48.9282,0,552.061,0,0,0
0.07,7,0,0.511236,0.171167,0.869022,3,3,3,15.4847,49.4735,0,553.477,0,0,0
0.08,8,0,0.509686,0.170967,0.870249,4,3,3,65.2747,49.3676,0,542.739,0,0,0
0.09,9,0,0.508226,0.170798,0.871181,4,3,3,16.7624,38.5306,0,588.474,0,0,0
0.1,10,0,0.506912,0.170672,0.871988,3,3,3,23.2225,46.2481,0,727.983,0,0,0
0.11,11,0,0.505687,0.170523,0.872815,3,3,3,38.2799,42.8337,0,899.177,0,0,0
0.12,12,0,0.504546,0.170346,0.873581,3,3,3,33.0943,41.3568,0,760.36,0,0,0
0.13,13,0,0.503494,0.170141,0.874276,3,3,3,31.9199,41.8346,0,941.605,0,0,0
0.14,14,0,0.502537,0.169908,0.874906,3,3,3,31.5404,42.479,0,704.593,0,0,0
0.15,15,0,0.501678,0.169648,0.875473,3,3,3,31.3336,43.0112,0,676.004,0,0,0
0.16,16,0,0.500922,0.169363,0.875981,3,3,3,31.1775,43.4219,0,1205.34,0,0,0
0.17,17,0,0.500269,0.169053,0.876433,3,3,3,31.0477,43.7378,0,1016.85,0,0,0
0.18,18,0,0.499722,0.168718,0.876829,3,3,3,30.9402,43.9834,0,918.484,0,0,0
0.19,19,0,0.499281,0.16836,0.877172,3,3,3,30.8541,44.1747,0,1045.08,0,0,0
0.2,20,0,0.498946,0.167979,0.877463,3,3,3,30.7911,44.3244,0,819.567,0,0,0
0.21,21,0,0.498719,0.167576,0.877701,3,3,3,30.7407,44.4428,0,693.376,0,0,0
0.22,22,0,0.4986,0.16715,0.877895,3,3,3,31.0177,44.732,0,548.638,0,0,0
0.23,23,0,0.498569,0.166691,0.878032,3,3,3,32.1896,42.6312,0,474.027,0,0,0
0.24,24,0,0.498611,0.16619,0.878114,3,3,3,33.545,41.312,0,544.309,0,0,0
0.25,25,0,0.498717,0.165639,0.878143,3,3,3,34.7076,40.527,0,559.94,0,0,0
0.26,26,0,0.498563,0.165253,0.878404,4,3,3,78.7808,19.6481,0,560.727,0,0,0
0.27,27,0,0.498529,0.164999,0.878632,4,3,3,28.3773,48.2229,0,541.103,0,0,0
0.28,28,0,0.498586,0.164885,0.878826,4,3,3,30.5731,45.9547,0,747.694,0,0,0
0.29,29,0,0.498721,0.164916,0.878985,4,3,3,31.6893,44.8115,0,1385.58,0,0,0
0.3,30,0,0.498934,0.165095,0.87911,4,3,3,31.5719,44.9067,0,772.261,0,0,0
0.31,31,0,0.499177,0.165387,0.879184,4,3,3,35.2484,40.1349,0,867.72,0,0,0
0.32,32,0,0.499405,0.165821,0.879249,3,3,3,41.4594,36.9934,0,1206.71,0,0,0
0.33,33,0,0.499422,0.166386,0.879285,3,3,3,57.213,19.9203,0,1291.23,0,0,0
0.34,34,0,0.499269,0.167077,0.879288,3,3,3,53.7534,22.9755,0,1220.76,0,0,0
0.35,35,0,0.498993,0.167899,0.879262,3,3,3,49.7086,27.2945,0,902.449,0,0,0
0.36,36,0,0.498628,0.168855,0.879207,3,3,3,46.6537,30.3468,0,912.139,0,0,0
0.37,37,0,0.498248,0.169662,0.879297,4,3,3,55.9563,35.425,0,1216.76,0,0,0
0.38,38,0,0.497716,0.170237,0.879375,4,3,3,58.1433,20.3926,0,1050.84,0,0,0
0.39,39,0,0.497097,0.170642,0.879436,4,3,3,51.2266,26.9308,0,1197.49,0,0,0
0.4,40,0,0.496434,0.170916,0.879481,4,3,3,47.0872,31.0068,0,1233.78,0,0,0
0.41,41,0,0.495753,0.171093,0.879505,4,3,3,43.786,34.0559,0,1160.82,0,0,0
0.42,42,0,0.495133,0.17129,0.879525,4,3,3,36.6949,42.4122,0,1080.77,0,0,0
0.43,43,0,0.49456,0.1715,0.879541,4,3,3,38.0053,41.1769,0,1202.16,0,0,0
0.44,44,0,0.494022,0.171712,0.879555,4,3,3,39.0892,40.1608,0,1180.64,0,0,0
0.45,45,0,0.493512,0.171925,0.879566,4,3,3,39.6402,39.649,0,1072.84,0,0,0
0.46,46,0,0.493028,0.172136,0.879575,4,3,3,40.0462,39.272,0,590.273,0,0,0
0.47,47,0,0.492611,0.172318,0.879562,3,3,3,35.3248,42.3861,0,669.995,0,0,0
0.48,48,0,0.492287,0.1725,0.879507,3,3,3,31.4133,44.6757,0,516.268,0,0,0
0.49,49,0,0.492036,0.17266,0.879416,3,3,3,33.8241,42.6846,0,571.663,0,0,0
0.5,50,0,0.491648,0.172993,0.879424,4,3,3,59.0324,28.6523,0,491.636,0,0,0
0.51,51,0,0.491386,0.173437,0.879391,4,3,3,26.8864,49.0723,0,478.443,0,0,0
0.52,52,0,0.491163,0.173933,0.879358,4,3,3,38.0998,41.4483,0,549.379,0,0,0
0.53,53,0,0.490931,0.17444,0.879329,4,3,3,42.8873,36.7588,0,935.484,0,0,0
0.54,54,0,0.490664,0.174931,0.879303,4,3,3,45.4537,34.2517,0,798.377,0,0,0
0.55,55,0,0.490353,0.175393,0.87928,4,3,3,46.3703,33.3394,0,801.068,0,0,0
0.56,56,0,0.49,0.175819,0.879261,4,3,3,46.3024,33.3744,0,1173.65,0,0,0
0.57,57,0,0.489609,0.176211,0.879244,4,3,3,45.7885,33.8464,0,1130.19,0,0,0
0.58,58,0,0.48919,0.17657,0.879228,4,3,3,44.8385,34.7362,0,1231.89,0,0,0
0.59,59,0,0.488754,0.176904,0.879213,4,3,3,43.698,35.8099,0,881.379,0,0,0
0.6,60,0,0.488309,0.177222,0.879197,4,3,3,42.8459,36.6239,0,819.425,0,0,0
0.61,61,0,0.48786,0.177527,0.879181,4,3,3,42.2874,37.16,0,564.408,0,0,0
0.62,62,0,0.48741,0.177823,0.879165,4,3,3,41.9419,37.4932,0,608.17,0,0,0
0.63,63,0,0.486962,0.178112,0.879148,4,3,3,41.7296,37.6988,0,552.667,0,0,0
0.64,64,0,0.486515,0.178396,0.879131,4,3,3,41.6007,37.8241,0,842.203,0,0,0
0.65,65,0,0.486071,0.178676,0.879113,4,3,3,41.5235,37.8995,0,481.441,0,0,0
0.66,66,0,0.485629,0.178953,0.879095,4,3,3,41.4778,37.9443,0,578.586,0,0,0
0.67,67,0,0.48519,0.179227,0.879076,4,3,3,41.4513,37.9705,0,744.803,0,0,0
0.68,68,0,0.484753,0.179499,0.879056,4,3,3,41.436,37.9857,0,536.588,0,0,0
0.69,69,0,0.484317,0.179769,0.879036,4,3,3,41.4262,37.9951,0,751.617,0,0,0
0.7,70,0,0.483883,0.180037,0.879016,4,3,3,41.4187,38.0022,0,547.6,0,0,0
0.71,71,0,0.48345,0.180304,0.878995,4,3,3,41.4124,38.008,0,504.895,0,0,0
0.72,72,0,0.483018,0.180571,0.878973,4,3,3,41.4069,38.0131,0,561.633,0,0,0
0.73,73,0,0.482587,0.180836,0.878951,4,3,3,41.4015,38.0179,0,536.397,0,0,0
0.74,74,0,0.482155,0.181102,0.878928,4,3,3,41.3959,38.0229,0,661.026,0,0,0
0.75,75,0,0.481791,0.181437,0.878897,4,3,3,34.341,44.4486,0,528.59,0,0,0
0.76,76,0,0.4814,0.181745,0.878867,4,3,3,44.1395,35.4653,0,536.339,0,0,0
0.77,77,0,0.480993,0.182037,0.878839,4,3,3,43.009,36.5474,0,513.066,0,0,0
0.78,78,0,0.480574,0.18232,0.878811,4,3,3,42.4193,37.0835,0,500.272,0,0,0
0.79,79,0,0.480148,0.182598,0.878784,4,3,3,42.0381,37.4313,0,510.457,0,0,0
0.8,80,0,0.479716,0.182873,0.878756,4,3,3,41.7875,37.6609,0,484.856,0,0,0
0.81,81,0,0.47928,0.183146,0.878728,4,3,3,41.6208,37.8141,0,519.874,0,0,0
0.82,82,0,0.47884,0.18342,0.8787,4,3,3,41.5082,37.9177,0,548.848,0,0,0
0.83,83,0,0.478397,0.183694,0.87867,4,3,3,41.4305,37.9892,0,535.461,0,0,0
0.84,84,0,0.477951,0.183969,0.878641,4,3,3,41.3752,38.04,0,495.209,0,0,0
0.85,85,0,0.477502,0.184246,0.878611,4,3,3,41.334,38.0776,0,514.462,0,0,0
0.86,86,0,0.47705,0.184525,0.87858,4,3,3,41.3018,38.1068,0,467.808,0,0,0
0.87,87,0,0.476594,0.184806,0.878548,4,3,3,41.275,38.131,0,495.787,0,0,0
0.88,88,0,0.476135,0.185089,0.878516,4,3,3,41.2514,38.1521,0,479.747,0,0,0
0.89,89,0,0.475673,0.185375,0.878483,4,3,3,41.2296,38.1716,0,527.796,0,0,0
0.9,90,0,0.475206,0.185663,0.878449,4,3,3,41.2092,38.1898,0,503.09,0,0,0
0.91,91,0,0.474736,0.185955,0.878415,4,3,3,41.1909,38.2061,0,546.664,0,0,0
0.92,92,0,0.474262,0.186249,0.878379,4,3,3,41.1718,38.223,0,485.118,0,0,0
0.93,93,0,0.473783,0.186547,0.878343,4,3,3,41.1518,38.2408,0,489.328,0,0,0
0.94,94,0,0.4733,0.186849,0.878306,4,3,3,41.1309,38.2593,0,465.039,0,0,0
