timestamp_s,cycle,error_code,com_x,com_y,com_z,left_contact,right_contact,stability_status,left_force_n,right_force_n,stability_margin_m,compute_us,extra_0,extra_1,extra_2
0.01,1,0,0.453453,0.522727,0.791731,1,1,3,0,0,0,898.792,0,0,0
0.02,2,0,0.472804,0.519623,0.798009,1,1,3,0,0,0,574.067,0,0,0
0.03,3,0,0.49254,0.516841,0.803654,1,1,3,0,0,0,617.029,0,0,0
0.04,4,0,0.512615,0.514395,0.808685,1,1,3,0,0,0,725.279,0,0,0
0.05,5,0,0.532962,0.512356,0.813154,1,1,3,0,0,0,531.777,0,0,0
0.06,6,0,0.553507,0.510755,0.817078,1,1,3,0,0,0,618.316,0,0,0
0.07,7,0,0.57417,0.509621,0.820471,1,1,3,0,0,0,636.389,0,0,0
0.08,8,0,0.594878,0.508953,0.823384,1,1,3,0,0,0,690.762,0,0,0
0.09,9,0,0.615546,0.508769,0.825781,1,1,3,0,0,0,1022.21,0,0,0
0.1,10,0,0.636135,0.508974,0.827909,1,1,3,0,0,0,657.634,0,0,0
