timestamp_s,cycle,error_code,com_x,com_y,com_z,left_contact,right_contact,stability_status,left_force_n,right_force_n,stability_margin_m,compute_us,extra_0,extra_1,extra_2
0.01,1,0,-17.6371,-34.3543,14.5894,1,1,3,0,0,0,232.727,0,0,0
0.02,2,0,-17.435,-34.4416,14.6912,1,1,3,0,0,0,421.97,0,0,0
0.03,3,0,-17.2374,-34.4193,14.7575,1,1,3,0,0,0,823.036,0,0,0
0.04,4,0,-17.1554,-34.3665,14.856,1,1,3,0,0,0,428.572,0,0,0
0.05,5,0,-17.0499,-34.3036,15.0023,1,1,3,0,0,0,644.683,0,0,0
0.06,6,0,-16.8449,-34.307,15.227,1,1,3,0,0,0,409.897,0,0,0
0.07,7,0,-16.5678,-34.3252,15.4403,1,1,3,0,0,0,486.608,0,0,0
0.08,8,0,-16.3124,-34.2903,15.647,1,1,3,0,0,0,465.732,0,0,0
0.09,9,0,-16.0395,-34.2657,15.7941,1,1,3,0,0,0,596.322,0,0,0
0.1,10,0,-15.7709,-34.2032,15.8844,1,1,3,0,0,0,550.52,0,0,0
0.11,11,0,-15.4902,-34.1728,15.9704,1,1,3,0,0,0,489.368,0,0,0
0.12,12,0,-15.2675,-34.1726,16.0722,1,1,3,0,0,0,759.953,0,0,0
0.13,13,0,-15.0465,-34.1822,16.1898,1,1,3,0,0,0,594.8,0,0,0
0.14,14,0,-14.762,-34.2655,16.2822,1,1,3,0,0,0,559.399,0,0,0
0.15,15,0,-14.5008,-34.275,16.347,1,1,3,0,0,0,522.652,0,0,0
0.16,16,0,-14.2175,-34.3128,16.3609,1,1,3,0,0,0,746.257,0,0,0
0.17,17,0,-13.8959,-34.4225,16.4055,1,1,3,0,0,0,928.653,0,0,0
0.18,18,0,-13.5012,-34.5027,16.4258,1,1,3,0,0,0,720.357,0,0,0
0.19,19,0,-13.1835,-34.5152,16.3815,1,1,3,0,0,0,1288.08,0,0,0
0.2,20,0,-12.9115,-34.5563,16.3402,1,1,3,0,0,0,990.219,0,0,0
0.21,21,0,-12.7116,-34.6574,16.3208,1,1,3,0,0,0,664.472,0,0,0
0.22,22,0,-12.491,-34.7963,16.2989,1,1,3,0,0,0,569.181,0,0,0
0.23,23,0,-12.1965,-34.8301,16.2802,1,1,3,0,0,0,714.309,0,0,0
0.24,24,0,-11.9008,-34.7137,16.2797,1,1,3,0,0,0,1037.39,0,0,0
0.25,25,0,-11.6658,-34.5715,16.3208,1,1,3,0,0,0,717.42,0,0,0
0.26,26,0,-11.5238,-34.4652,16.321,1,1,3,0,0,0,964.085,0,0,0
0.27,27,0,-11.391,-34.4351,16.3621,1,1,3,0,0,0,717.192,0,0,0
0.28,28,0,-11.2187,-34.4507,16.3376,1,1,3,0,0,0,655.939,0,0,0
0.29,29,0,-11.0999,-34.4742,16.2731,1,1,3,0,0,0,511.922,0,0,0
0.3,30,0,-11.0043,-34.5164,16.2196,1,1,3,0,0,0,584.395,0,0,0
0.31,31,0,-10.8798,-34.5312,16.1766,1,1,3,0,0,0,640.675,0,0,0
0.32,32,0,-10.7548,-34.5554,16.2027,1,1,3,0,0,0,819.86,0,0,0
0.33,33,0,-10.6162,-34.5475,16.259,1,1,3,0,0,0,815.073,0,0,0
0.34,34,0,-10.4815,-34.5066,16.2844,1,1,3,0,0,0,732.383,0,0,0
0.35,35,0,-10.3954,-34.4614,16.2966,1,1,3,0,0,0,1585.67,0,0,0
0.36,36,0,-10.3446,-34.4238,16.31,1,1,3,0,0,0,718.882,0,0,0
0.37,37,0,-10.2359,-34.4257,16.4213,1,1,3,0,0,0,1028,0,0,0
0.38,38,0,-10.0533,-34.3729,16.4777,1,1,3,0,0,0,465.535,0,0,0
0.39,39,0,-9.94825,-34.2205,16.4795,1,1,3,0,0,0,629.623,0,0,0
0.4,40,0,-9.81387,-34.0325,16.5391,1,1,3,0,0,0,499.224,0,0,0
0.41,41,0,-9.67819,-33.8348,16.5485,1,1,3,0,0,0,423.661,0,0,0
