timestamp_s,cycle,error_code,com_x,com_y,com_z,left_contact,right_contact,stability_status,left_force_n,right_force_n,stability_margin_m,compute_us,extra_0,extra_1,extra_2
0.01,1,0,0.563641,-0.461689,0.742921,3,1,3,188.857,0,0,448.805,0,0,0
0.02,2,0,0.564689,-0.47038,0.736235,3,1,3,164.412,0,0,1137.85,0,0,0
0.03,3,0,0.565316,-0.479574,0.729903,3,1,3,111.69,0,0,1042.08,0,0,0
0.04,4,0,0.565581,-0.489266,0.726345,3,3,3,0,376.161,0,970.34,0,0,0
0.05,5,0,0.56605,-0.498398,0.722506,3,3,3,0,63.3658,0,957.03,0,0,0
0.06,6,0,0.566656,-0.507254,0.718045,3,3,3,0,36.8536,0,816.085,0,0,0
0.07,7,0,0.567379,-0.51589,0.712859,3,3,3,0,25.3596,0,947.482,0,0,0
0.08,8,0,0.568214,-0.524318,0.706922,3,3,3,0,22.2091,0,942.208,0,0,0
0.09,9,0,0.56888,-0.533595,0.700413,3,3,3,0,231.994,0,1439.14,0,0,0
0.1,10,0,0.56965,-0.537596,0.694939,3,3,3,0,302.527,0,954.749,0,0,0
0.11,11,0,0.570623,-0.536027,0.693212,3,3,3,0,428.087,0,1851.39,0,0,0
0.12,12,0,0.571536,-0.529126,0.695361,3,4,3,0,424.124,0,936.301,0,0,0
0.13,13,0,0.572439,-0.520849,0.69867,1,4,3,0,296.938,0,902.992,0,0,0
0.14,14,0,0.573236,-0.511133,0.702969,1,4,3,0,290.324,0,772.975,0,0,0
0.15,15,0,0.573887,-0.499904,0.708147,1,4,3,0,289.268,0,726.695,0,0,0
0.16,16,0,0.574373,-0.487011,0.714157,1,4,3,0,289.476,0,711.278,0,0,0
0.17,17,0,0.574691,-0.472312,0.720934,1,4,3,0,287.834,0,896.999,0,0,0
0.18,18,0,0.57451,-0.45961,0.730045,3,4,3,309.161,181.832,0,1787.93,0,0,0
0.19,19,0,0.574093,-0.447645,0.739804,3,3,3,168.951,0,0,1054.78,0,0,0
0.2,20,0,0.573671,-0.435459,0.749796,3,3,3,87.4249,0,0,1047.73,0,0,0
0.21,21,0,0.573256,-0.423383,0.759284,3,3,3,45.6873,0,0,873.898,0,0,0
0.22,22,0,0.572843,-0.411475,0.76823,3,3,3,40.7049,0,0,1161.73,0,0,0
0.23,23,0,0.572413,-0.399788,0.776647,3,3,3,40.2972,0,0,1108.58,0,0,0
0.24,24,0,0.57195,-0.388359,0.784551,3,3,3,40.8857,0,0,1044.6,0,0,0
0.25,25,0,0.571437,-0.377199,0.791944,3,3,3,40.636,0,0,1067.4,0,0,0
0.26,26,0,0.570894,-0.366273,0.798757,3,3,3,34.7444,0,0,839.326,0,0,0
0.27,27,0,0.570303,-0.355584,0.80501,3,3,3,36.2441,0,0,2114.99,0,0,0
0.28,28,0,0.569679,-0.345119,0.810677,3,3,3,33.876,0,0,1599.09,0,0,0
0.29,29,0,0.568992,-0.33492,0.815851,3,3,3,41.3081,0,0,1287.84,0,0,0
0.3,30,0,0.568261,-0.324967,0.820492,3,3,3,37.8638,0,0,1545.48,0,0,0
0.31,31,0,0.567451,-0.315309,0.824715,3,3,3,46.9327,0,0,1321.56,0,0,0
0.32,32,0,0.566579,-0.305924,0.828471,3,3,3,42.9845,0,0,1399.75,0,0,0
0.33,33,0,0.565619,-0.296847,0.83185,3,1,3,49.9595,0,0,1276.37,0,0,0
0.34,34,0,0.564574,-0.288069,0.834833,3,1,3,48.3497,0,0,1493.6,0,0,0
0.35,35,0,0.563432,-0.279604,0.837458,3,1,3,51.3419,0,0,1454.8,0,0,0
0.36,36,0,0.562186,-0.271453,0.839736,3,1,3,52.0794,0,0,1275,0,0,0
0.37,37,0,0.56083,-0.263617,0.841671,3,1,3,52.3852,0,0,1030.25,0,0,0
0.38,38,1,0.559359,-0.256096,0.843273,3,1,3,53.1369,0,0,14546.9,0,0,0
0.39,39,0,0.557766,-0.248888,0.844545,3,1,3,53.24,0,0,1288.03,0,0,0
0.4,40,0,0.556048,-0.241992,0.845484,3,1,3,52.9629,0,0,1384.18,0,0,0
0.41,41,0,0.554212,-0.235379,0.846036,3,2,3,48.5787,0,0,1812.96,0,0,0
0.42,42,0,0.552247,-0.229064,0.846232,3,2,3,51.0671,0,0,751.81,0,0,0
0.43,43,0,0.550152,-0.223041,0.846061,3,2,3,50.2183,0,0,1265.72,0,0,0
0.44,44,0,0.547927,-0.217296,0.845492,3,2,3,47.6042,0,0,1158.51,0,0,0
0.45,45,0,0.545589,-0.211796,0.844439,3,2,3,40.9042,0,0,2087.12,0,0,0
0.46,46,0,0.543151,-0.206516,0.842835,3,2,3,35.6175,0,0,1042.26,0,0,0
0.47,47,0,0.541964,-0.201735,0.844481,3,3,3,0,362.28,0,1538.73,0,0,0
0.48,48,0,0.540916,-0.196753,0.845689,3,3,3,0,49.7966,0,826.155,0,0,0
0.49,49,0,0.540114,-0.191656,0.846594,3,4,3,0,59.5306,0,1526.45,0,0,0
0.5,50,0,0.539499,-0.187093,0.846637,3,3,3,0,0,0,758.641,0,0,0
0.51,51,0,0.538564,-0.181371,0.845256,3,3,3,0,0,0,1359.06,0,0,0
0.52,52,0,0.538063,-0.176778,0.843308,3,2,3,0,0,0,1037.09,0,0,0
0.53,53,0,0.537162,-0.170928,0.839955,3,1,3,0,0,0,879.734,0,0,0
0.54,54,0,0.536424,-0.165414,0.835951,3,2,3,0,0,0,729.795,0,0,0
0.55,55,0,0.535231,-0.158661,0.830611,3,1,3,0,0,0,667.367,0,0,0
0.56,56,0,0.534024,-0.151938,0.824373,3,2,3,0,0,0,2384.76,0,0,0
