timestamp_s,cycle,error_code,com_x,com_y,com_z,left_contact,right_contact,stability_status,left_force_n,right_force_n,stability_margin_m,compute_us,extra_0,extra_1,extra_2
0.01,1,0,1.6444,1.2344,2.93591,1,1,3,0,0,0,188.39,0,0,0
0.02,2,0,1.69829,1.22459,2.80379,1,1,3,0,0,0,452.311,0,0,0
0.03,3,0,1.83989,1.2448,2.57905,1,1,3,0,0,0,437.742,0,0,0
0.04,4,0,1.97193,1.29284,2.34889,1,1,3,0,0,0,416.585,0,0,0
0.05,5,0,2.13479,1.40509,2.15556,1,1,3,0,0,0,412.316,0,0,0
0.06,6,0,2.24978,1.54703,2.03273,1,1,3,0,0,0,409.506,0,0,0
0.07,7,0,2.36559,1.72622,1.83582,1,1,3,0,0,0,500.983,0,0,0
0.08,8,0,2.48658,1.90359,1.58519,1,1,3,0,0,0,501.196,0,0,0
0.09,9,0,2.57236,2.15037,1.40823,1,1,3,0,0,0,586.881,0,0,0
0.1,10,0,2.70897,2.28304,1.24422,1,1,3,0,0,0,504.633,0,0,0
0.11,11,0,2.89415,2.36367,1.06321,1,1,3,0,0,0,1050.29,0,0,0
0.12,12,0,3.10618,2.44996,0.815782,1,1,3,0,0,0,504.532,0,0,0
0.13,13,0,3.31491,2.57861,0.586063,1,1,3,0,0,0,2539.47,0,0,0
0.14,14,0,3.51471,2.67543,0.452776,1,1,3,0,0,0,721.742,0,0,0
0.15,15,0,3.68326,2.777,0.306277,1,1,3,0,0,0,1003.28,0,0,0
0.16,16,0,3.84644,2.87457,0.271673,1,2,3,0,0,0,786.954,0,0,0
0.17,17,0,4.00311,2.98055,0.292362,1,2,3,0,0,0,563.066,0,0,0
0.18,18,0,4.16262,3.10223,0.309448,1,2,3,0,0,0,752.365,0,0,0
0.19,19,0,4.34959,3.21749,0.319328,1,2,3,0,0,0,695.624,0,0,0
0.2,20,0,4.54066,3.33446,0.335336,1,2,3,0,0,0,733.869,0,0,0
0.21,21,0,4.74997,3.47776,0.375398,1,1,3,0,0,0,838.133,0,0,0
0.22,22,0,4.92605,3.62297,0.456841,3,1,3,8158.1,0,0,660.59,0,0,0
