timestamp_s,cycle,error_code,com_x,com_y,com_z,left_contact,right_contact,stability_status,left_force_n,right_force_n,stability_margin_m,compute_us,extra_0,extra_1,extra_2
0.01,1,0,0.375518,0.746245,2.44977,1,1,3,0,0,0,656.932,0,0,0
0.02,2,0,0.432517,0.648998,2.6208,1,1,3,0,0,0,707.77,0,0,0
0.03,3,0,0.496536,0.52915,2.78942,1,1,3,0,0,0,559.486,0,0,0
0.04,4,0,0.56819,0.395133,2.94881,1,1,3,0,0,0,689.873,0,0,0
0.05,5,0,0.663202,0.250757,3.08959,1,1,3,0,0,0,901.758,0,0,0
0.06,6,0,0.779881,0.115364,3.21803,1,1,3,0,0,0,852.63,0,0,0
0.07,7,0,0.911108,0.00539374,3.34259,1,1,3,0,0,0,562.028,0,0,0
0.08,8,0,1.04254,-0.0682471,3.47529,1,1,3,0,0,0,621.684,0,0,0
0.09,9,0,1.171,-0.12979,3.60951,1,1,3,0,0,0,484.104,0,0,0
0.1,10,0,1.28938,-0.183805,3.74848,1,1,3,0,0,0,599.973,0,0,0
