timestamp_s,cycle,error_code,com_x,com_y,com_z,left_contact,right_contact,stability_status,left_force_n,right_force_n,stability_margin_m,compute_us,extra_0,extra_1,extra_2
0.01,1,1,0.55,0.183934,1.76124,1,1,3,0,0,0,127393,0,0,0
0.02,2,0,0.55,0.183935,1.76026,1,1,3,0,0,0,1246.6,0,0,0
0.03,3,0,0.55,0.183936,1.75829,1,1,3,0,0,0,1975.28,0,0,0
0.04,4,0,0.55,0.183937,1.75535,1,1,3,0,0,0,2672.62,0,0,0
0.05,5,0,0.55,0.183938,1.75143,1,1,3,0,0,0,1601.29,0,0,0
0.06,6,0,0.55,0.183939,1.74653,1,1,3,0,0,0,1385.35,0,0,0
0.07,7,0,0.55,0.18394,1.74065,1,1,3,0,0,0,837.066,0,0,0
0.08,8,0,0.55,0.183941,1.7338,1,1,3,0,0,0,1064.32,0,0,0
0.09,9,0,0.55,0.183942,1.72597,1,1,3,0,0,0,2029.18,0,0,0
0.1,10,0,0.55,0.183943,1.71716,1,1,3,0,0,0,1664.1,0,0,0
0.11,11,0,0.55,0.183944,1.70738,1,1,3,0,0,0,648.322,0,0,0
0.12,12,0,0.55,0.183945,1.69662,1,1,3,0,0,0,2291.64,0,0,0
0.13,13,0,0.55,0.183946,1.6849,1,1,3,0,0,0,1031.49,0,0,0
0.14,14,0,0.55,0.183948,1.6722,1,1,3,0,0,0,910.252,0,0,0
0.15,15,0,0.549999,0.183949,1.65853,1,1,3,0,0,0,650.203,0,0,0
0.16,16,0,0.549999,0.18395,1.6439,1,1,3,0,0,0,2066.63,0,0,0
0.17,17,0,0.549999,0.183951,1.62829,1,1,3,0,0,0,3054.58,0,0,0
0.18,18,0,0.549999,0.183952,1.61173,1,1,3,0,0,0,1182.55,0,0,0
0.19,19,0,0.549999,0.183953,1.5942,1,1,3,0,0,0,682.063,0,0,0
0.2,20,0,0.549999,0.183954,1.57571,1,1,3,0,0,0,748.159,0,0,0
0.21,21,0,0.549999,0.183955,1.55625,1,1,3,0,0,0,1953.18,0,0,0
0.22,22,0,0.549999,0.183956,1.53584,1,1,3,0,0,0,1693.9,0,0,0
0.23,23,0,0.549999,0.183957,1.51448,1,1,3,0,0,0,742.684,0,0,0
0.24,24,0,0.549999,0.183958,1.49216,1,1,3,0,0,0,1181.58,0,0,0
0.25,25,0,0.549999,0.183959,1.46889,1,1,3,0,0,0,2376.61,0,0,0
0.26,26,0,0.549999,0.18396,1.44466,1,1,3,0,0,0,673.841,0,0,0
0.27,27,0,0.549999,0.183962,1.41949,1,1,3,0,0,0,2701.77,0,0,0
0.28,28,0,0.549999,0.183963,1.39338,1,1,3,0,0,0,685.46,0,0,0
0.29,29,0,0.549999,0.183964,1.36632,1,1,3,0,0,0,1611.08,0,0,0
0.3,30,0,0.549999,0.183965,1.33832,1,1,3,0,0,0,1431.94,0,0,0
0.31,31,0,0.549999,0.183966,1.30938,1,1,3,0,0,0,5507.02,0,0,0
0.32,32,0,0.549999,0.183967,1.2795,1,1,3,0,0,0,1537.96,0,0,0
0.33,33,0,0.549999,0.183968,1.2487,1,1,3,0,0,0,1141.87,0,0,0
0.34,34,0,0.549999,0.183969,1.21696,1,1,3,0,0,0,1166.6,0,0,0
0.35,35,0,0.549999,0.18397,1.18429,1,1,3,0,0,0,913.889,0,0,0
0.36,36,0,0.549999,0.183971,1.1507,1,1,3,0,0,0,1136.92,0,0,0
0.37,37,0,0.549999,0.183972,1.11619,1,1,3,0,0,0,1850.91,0,0,0
0.38,38,0,0.549999,0.183973,1.08075,1,1,3,0,0,0,1440.61,0,0,0
0.39,39,0,0.549999,0.183974,1.0444,1,1,3,0,0,0,1119.01,0,0,0
0.4,40,0,0.549998,0.183975,1.00714,1,1,3,0,0,0,1035.21,0,0,0
0.41,41,0,0.549998,0.183976,0.968964,2,1,3,0,0,0,1396.29,0,0,0
0.42,42,0,0.549998,0.183978,0.929882,2,2,3,0,0,0,993.551,0,0,0
0.43,43,0,0.549998,0.183979,0.889896,2,2,3,0,0,0,3415.61,0,0,0
0.44,44,0,0.549998,0.18398,0.849008,2,2,3,0,0,0,1478.56,0,0,0
0.45,45,0,0.548159,0.182113,0.849739,3,3,3,1479.88,1961.05,0,9153.66,0,0,0
0.46,46,0,0.547096,0.180331,0.853346,3,3,3,118.55,199.079,0,2302.71,0,0,0
0.47,47,0,0.546048,0.178535,0.856076,2,2,3,3.45225,4.96309,0,2380.45,0,0,0
0.48,48,0,0.544987,0.176893,0.858726,3,3,3,39.3994,33.5617,0,908.448,0,0,0
0.49,49,0,0.543932,0.175159,0.86139,3,3,3,41.9852,38.6225,0,1363.67,0,0,0
0.5,50,0,0.54286,0.1734,0.863593,3,4,3,14.8995,27.6936,0,3060.86,0,0,0
