timestamp_s,cycle,error_code,com_x,com_y,com_z,left_contact,right_contact,stability_status,left_force_n,right_force_n,stability_margin_m,compute_us,extra_0,extra_1,extra_2
0.01,1,0,0.522837,0.174123,0.859821,3,4,3,32.0069,87.0173,0,450.539,0,0,0
0.02,2,0,0.519592,0.173299,0.860966,3,2,3,27.5565,0,0,762.182,0,0,0
0.03,3,0,0.516674,0.172675,0.862403,4,3,3,21.3729,81.8101,0,849.235,0,0,0
0.04,4,0,0.513692,0.172082,0.863222,4,2,3,28.6669,0,0,902.982,0,0,0
0.05,5,0,0.51104,0.171655,0.86459,4,3,3,30.3445,94.1818,0,773.501,0,0,0
0.06,6,0,0.50846,0.171342,0.865503,4,3,3,16.0323,26.7999,0,833.283,0,0,0
0.07,7,0,0.506104,0.171262,0.866503,4,4,3,25.4522,61.0501,0,473.715,0,0,0
0.08,8,0,0.503956,0.171347,0.867488,4,4,3,23.6441,54.8529,-0.00429478,1729.96,0,0,0
0.09,9,0,0.50198,0.171611,0.868007,2,4,3,0,41.7942,0,1014.25,0,0,0
0.1,10,0,0.500171,0.172068,0.868603,3,4,3,29.1337,55.9241,0,647.433,0,0,0
