timestamp_s,cycle,error_code,com_x,com_y,com_z,left_contact,right_contact,stability_status,left_force_n,right_force_n,stability_margin_m,compute_us,extra_0,extra_1,extra_2
0.01,1,0,0.522836,0.174123,0.85982,4,4,3,32.027,87.0674,0,305.325,0,0,0
0.02,2,0,0.519591,0.1733,0.860965,4,3,3,27.5442,0,0,972.166,0,0,0
0.03,3,0,0.516683,0.172679,0.862413,4,4,3,21.0421,83.014,0,867.727,0,0,0
0.04,4,0,0.51379,0.172141,0.863478,4,4,3,25.0693,22.9385,0,579.572,0,0,0
0.05,5,0,0.511117,0.171744,0.864674,4,4,3,33.0185,57.8362,-0.00175518,1129.09,0,0,0
0.06,6,0,0.508679,0.17155,0.865551,3,4,3,0,53.7915,0,723.687,0,0,0
0.07,7,0,0.506431,0.171567,0.86651,4,4,3,27.0148,58.5202,0,652.115,0,0,0
0.08,8,0,0.504373,0.171702,0.867517,4,4,3,32.3781,51.584,-0.0015106,1289.44,0,0,0
0.09,9,0,0.502516,0.172006,0.868087,3,4,3,0,44.2004,0,534.256,0,0,0
0.1,10,0,0.500759,0.172471,0.868692,4,4,3,33.2907,48.2305,0,582.022,0,0,0
0.11,11,0,0.499168,0.173026,0.869258,4,4,3,29.6668,46.3457,0,534.543,0,0,0
0.12,12,0,0.497713,0.173554,0.869974,4,4,2,41.134,50.7178,0.00102282,1045.55,0,0,0
0.13,13,0,0.496403,0.174196,0.870598,4,4,2,24.8304,47.2889,0.000807023,999.23,0,0,0
0.14,14,0,0.495337,0.175037,0.87091,3,4,3,0.530889,53.6283,0,588.597,0,0,0
0.15,15,0,0.49432,0.175788,0.871406,4,4,2,53.0289,41.2695,0.00383106,1697.87,0,0,0
0.16,16,0,0.493416,0.176646,0.87172,4,4,3,20.3955,43.7918,0,625.587,0,0,0
0.17,17,0,0.492588,0.177394,0.872223,4,4,2,51.5609,43.3682,0.00579194,1564.85,0,0,0
0.18,18,0,0.49177,0.178068,0.872633,4,4,2,37.4248,34.3884,0.00669007,1209.28,0,0,0
0.19,19,0,0.490969,0.17869,0.87296,4,4,2,37.1111,35.4904,0.00721861,1223.1,0,0,0
0.2,20,0,0.490187,0.1793,0.873207,4,4,2,36.665,36.3662,0.00684465,1102.72,0,0,0
0.21,21,0,0.489428,0.179931,0.873417,4,4,2,38.5828,37.8676,0.00579383,1107.4,0,0,0
0.22,22,0,0.488706,0.180605,0.873589,4,4,2,36.9609,39.497,0.00440933,1092.47,0,0,0
0.23,23,0,0.487999,0.181333,0.873729,4,4,2,39.1038,37.6813,0.0022814,1290.13,0,0,0
