timestamp_s,cycle,error_code,com_x,com_y,com_z,left_contact,right_contact,stability_status,left_force_n,right_force_n,stability_margin_m,compute_us,extra_0,extra_1,extra_2
0.01,1,0,0.55,0.183929,1.74653,1,1,3,0,0,0,1297.28,0,0,0
0.02,2,0,0.55,0.183928,1.74065,1,1,3,0,0,0,1262.22,0,0,0
0.03,3,0,0.55,0.183927,1.7338,1,1,3,0,0,0,1224.99,0,0,0
0.04,4,0,0.55,0.183926,1.72597,1,1,3,0,0,0,1200.74,0,0,0
0.05,5,0,0.55,0.183925,1.71716,1,1,3,0,0,0,1214.64,0,0,0
0.06,6,0,0.55,0.183925,1.70738,1,1,3,0,0,0,1155.17,0,0,0
0.07,7,0,0.55,0.183924,1.69662,1,1,3,0,0,0,1078.59,0,0,0
0.08,8,0,0.55,0.183923,1.6849,1,1,3,0,0,0,1244.87,0,0,0
0.09,9,0,0.55,0.183923,1.6722,1,1,3,0,0,0,928.65,0,0,0
0.1,10,0,0.55,0.183922,1.65853,1,1,3,0,0,0,1262.02,0,0,0
0.11,11,0,0.55,0.183922,1.6439,1,1,3,0,0,0,1215.24,0,0,0
0.12,12,0,0.55,0.183921,1.6283,1,1,3,0,0,0,946.422,0,0,0
0.13,13,0,0.55,0.18392,1.61173,1,1,3,0,0,0,904.305,0,0,0
0.14,14,0,0.55,0.18392,1.5942,1,1,3,0,0,0,966.823,0,0,0
0.15,15,0,0.55,0.18392,1.57571,1,1,3,0,0,0,1146.09,0,0,0
0.16,16,0,0.55,0.183919,1.55626,1,1,3,0,0,0,1212.38,0,0,0
0.17,17,1,0.55,0.183919,1.53585,1,1,3,0,0,0,14772.3,0,0,0
0.18,18,0,0.55,0.183918,1.51448,1,1,3,0,0,0,745.298,0,0,0
0.19,19,0,0.55,0.183918,1.49216,1,1,3,0,0,0,959.946,0,0,0
0.2,20,0,0.55,0.183917,1.46889,1,1,3,0,0,0,1025.2,0,0,0
0.21,21,0,0.55,0.183917,1.44466,1,1,3,0,0,0,896.037,0,0,0
0.22,22,0,0.55,0.183917,1.41949,1,1,3,0,0,0,1028.27,0,0,0
0.23,23,0,0.55,0.183916,1.39338,1,1,3,0,0,0,1230.42,0,0,0
0.24,24,0,0.55,0.183916,1.36632,1,1,3,0,0,0,1160.87,0,0,0
0.25,25,0,0.55,0.183916,1.33832,1,1,3,0,0,0,2008.83,0,0,0
0.26,26,0,0.55,0.183916,1.30938,1,1,3,0,0,0,1008.77,0,0,0
0.27,27,0,0.55,0.183915,1.27951,1,1,3,0,0,0,897.275,0,0,0
0.28,28,0,0.55,0.183915,1.2487,1,1,3,0,0,0,2724.28,0,0,0
0.29,29,0,0.55,0.183915,1.21696,1,1,3,0,0,0,1085.7,0,0,0
0.3,30,0,0.55,0.183915,1.18429,1,1,3,0,0,0,921.088,0,0,0
0.31,31,0,0.55,0.183914,1.1507,1,1,3,0,0,0,846.829,0,0,0
0.32,32,0,0.55,0.183914,1.11619,1,1,3,0,0,0,1053.59,0,0,0
0.33,33,0,0.55,0.183914,1.08076,1,1,3,0,0,0,948.936,0,0,0
0.34,34,0,0.55,0.183914,1.04441,1,1,3,0,0,0,2969.15,0,0,0
0.35,35,0,0.55,0.183914,1.00714,1,1,3,0,0,0,881.633,0,0,0
0.36,36,0,0.55,0.183913,0.968967,2,1,3,0,0,0,1221.09,0,0,0
0.37,37,0,0.55,0.183913,0.929885,2,2,3,0,0,0,946.872,0,0,0
0.38,38,0,0.55,0.183913,0.889899,2,2,3,0,0,0,2018.39,0,0,0
0.39,39,0,0.55,0.183913,0.849012,2,2,3,0,0,0,4271.56,0,0,0
0.4,40,0,0.54488,0.18183,0.848048,3,3,3,1430.58,1875.98,0,2093.23,0,0,0
0.41,41,0,0.540861,0.180187,0.850875,3,3,3,83.3206,304.519,0,1201.33,0,0,0
0.42,42,0,0.536855,0.17863,0.852714,2,2,3,0,0,0,1314.4,0,0,0
0.43,43,0,0.533121,0.177298,0.854847,3,3,3,33.7024,69.4781,0,1387.79,0,0,0
0.44,44,1,0.529421,0.175978,0.856347,3,3,3,15.6093,12.8834,0,39459.7,0,0,0
0.45,45,1,0.526075,0.17492,0.858332,4,4,3,29.0316,89.5367,0,28105.1,0,0,0
0.46,46,0,0.522679,0.173905,0.859679,4,2,3,27.4757,0,0,1216.55,0,0,0
0.47,47,0,0.518978,0.177653,0.861247,2,3,3,3.44703,68.0498,0,1483.7,0,0,0
0.48,48,0,0.514924,0.184407,0.862449,2,3,3,0,24.5259,0,1159.38,0,0,0
0.49,49,0,0.510377,0.193863,0.865721,3,4,3,160.34,55.626,0,2468.29,0,0,0
0.5,50,0,0.504969,0.207393,0.868777,2,4,3,0,17.7071,0,902.202,0,0,0
0.51,51,1,0.498683,0.224195,0.871767,2,4,3,0,28.1478,0,25569.1,0,0,0
0.52,52,1,0.491347,0.244125,0.874624,2,4,3,0,18.8632,0,27041.4,0,0,0
0.53,53,0,0.482806,0.266934,0.877353,2,4,3,0,16.4434,0,948.96,0,0,0
0.54,54,0,0.472931,0.292316,0.879928,2,4,3,0,12.2615,0,1408.59,0,0,0
0.55,55,1,0.461627,0.319912,0.882284,2,4,3,0,6.42123,0,24017.6,0,0,0
0.56,56,1,0.448855,0.349323,0.884331,2,2,3,0,0,0,25998.5,0,0,0
0.57,57,0,0.43448,0.380292,0.886062,2,2,3,0,0,0,1360.85,0,0,0
0.58,58,0,0.419075,0.41266,0.889672,2,3,3,0,178.496,0,977.8,0,0,0
0.59,59,0,0.402033,0.446127,0.893898,2,3,3,0,75.5373,0,1305.16,0,0,0
0.6,60,0,0.383643,0.480168,0.89854,2,4,3,0,58.0253,0,952.962,0,0,0
0.61,61,0,0.364709,0.514147,0.903679,2,4,3,0,61.8962,0,996.761,0,0,0
0.62,62,0,0.346918,0.547272,0.909239,2,4,3,0,57.3272,0,1039.69,0,0,0
0.63,63,0,0.32971,0.5798,0.914234,2,4,3,0,17.8693,0,1464.34,0,0,0
0.64,64,0,0.31417,0.611528,0.919042,2,2,3,0,0,0,1170.87,0,0,0
