timestamp_s,cycle,error_code,com_x,com_y,com_z,left_contact,right_contact,stability_status,left_force_n,right_force_n,stability_margin_m,compute_us,extra_0,extra_1,extra_2
0.01,1,0,0.55,0.183934,1.74653,1,1,3,0,0,0,592.184,0,0,0
0.02,2,0,0.55,0.183934,1.74065,1,1,3,0,0,0,917.442,0,0,0
0.03,3,0,0.55,0.183934,1.7338,1,1,3,0,0,0,1897.02,0,0,0
0.04,4,0,0.55,0.183934,1.72597,1,1,3,0,0,0,555.966,0,0,0
0.05,5,0,0.55,0.183937,1.71716,1,1,3,0,0,0,516.47,0,0,0
0.06,6,0,0.549995,0.183642,1.70737,1,1,3,0,0,0,529.839,0,0,0
0.07,7,0,0.549757,0.192991,1.69762,1,1,3,0,0,0,660.458,0,0,0
0.08,8,0,0.542297,0.188893,1.70619,1,1,3,0,0,0,1678.34,0,0,0
0.09,9,0,0.540178,0.187108,1.70721,1,1,3,0,0,0,1029.09,0,0,0
0.1,10,0,0.528988,0.175906,1.7174,1,1,3,0,0,0,865.209,0,0,0
0.11,11,0,0.604462,0.147529,1.73015,1,1,3,0,0,0,885.24,0,0,0
0.12,12,0,0.691933,0.131185,1.76237,1,1,3,0,0,0,665.774,0,0,0
0.13,13,0,0.766541,0.0909171,1.79286,1,1,3,0,0,0,1626.19,0,0,0
0.14,14,0,0.824329,0.0647227,1.81645,1,1,3,0,0,0,473.501,0,0,0
0.15,15,0,0.897625,0.0255865,1.84393,1,1,3,0,0,0,831.131,0,0,0
0.16,16,0,0.959966,0.00469153,1.87637,1,1,3,0,0,0,664.917,0,0,0
0.17,17,0,1.04082,-0.022033,1.92599,1,1,3,0,0,0,465.768,0,0,0
0.18,18,0,1.10717,-0.0292743,1.9841,1,1,3,0,0,0,495.621,0,0,0
0.19,19,0,1.18394,-0.0514782,2.04407,1,1,3,0,0,0,579.084,0,0,0
0.2,20,0,1.2534,-0.0618844,2.09718,1,1,3,0,0,0,542.061,0,0,0
0.21,21,0,1.30982,-0.0606459,2.16476,1,1,3,0,0,0,590.466,0,0,0
0.22,22,0,1.36425,-0.0523723,2.22381,1,1,3,0,0,0,438.7,0,0,0
0.23,23,0,1.37948,-0.0343258,2.30302,1,1,3,0,0,0,679.677,0,0,0
0.24,24,0,1.38136,0.00121308,2.36496,1,1,3,0,0,0,449.339,0,0,0
0.25,25,0,1.35194,0.0298785,2.42736,1,1,3,0,0,0,1060.8,0,0,0
0.26,26,0,1.33613,0.0685569,2.46986,1,1,3,0,0,0,598.87,0,0,0
0.27,27,0,1.29852,0.0890662,2.51469,1,1,3,0,0,0,1248.44,0,0,0
0.28,28,0,1.27902,0.11175,2.52606,1,1,3,0,0,0,442.107,0,0,0
0.29,29,0,1.25792,0.113681,2.53766,1,1,3,0,0,0,844.678,0,0,0
0.3,30,0,1.25627,0.131515,2.54288,1,1,3,0,0,0,537.335,0,0,0
0.31,31,0,1.25592,0.131679,2.55113,1,1,3,0,0,0,434.008,0,0,0
0.32,32,0,1.267,0.153241,2.55952,1,1,3,0,0,0,1730.57,0,0,0
0.33,33,0,1.29305,0.237563,2.57187,1,1,3,0,0,0,590.238,0,0,0
0.34,34,0,1.31453,0.336279,2.58379,1,1,3,0,0,0,1434.53,0,0,0
0.35,35,0,1.34041,0.418003,2.60374,1,1,3,0,0,0,977.632,0,0,0
0.36,36,0,1.34221,0.513443,2.62742,1,1,3,0,0,0,768.735,0,0,0
