timestamp_s,cycle,error_code,com_x,com_y,com_z,left_contact,right_contact,stability_status,left_force_n,right_force_n,stability_margin_m,compute_us,extra_0,extra_1,extra_2
0.01,1,0,0.55,0.183929,1.74653,1,1,3,0,0,0,896.762,0,0,0
0.02,2,0,0.55,0.183928,1.74065,1,1,3,0,0,0,966.184,0,0,0
0.03,3,0,0.55,0.183927,1.7338,1,1,3,0,0,0,1012.97,0,0,0
0.04,4,0,0.55,0.183926,1.72597,1,1,3,0,0,0,944.065,0,0,0
0.05,5,0,0.55,0.183925,1.71716,1,1,3,0,0,0,954.111,0,0,0
0.06,6,0,0.55,0.183925,1.70738,1,1,3,0,0,0,874.908,0,0,0
0.07,7,0,0.55,0.183924,1.69662,1,1,3,0,0,0,837.431,0,0,0
0.08,8,0,0.55,0.183923,1.6849,1,1,3,0,0,0,1027.87,0,0,0
0.09,9,0,0.55,0.183923,1.6722,1,1,3,0,0,0,1116.82,0,0,0
0.1,10,0,0.55,0.183922,1.65853,1,1,3,0,0,0,633.511,0,0,0
0.11,11,0,0.55,0.183922,1.6439,1,1,3,0,0,0,715.627,0,0,0
0.12,12,0,0.55,0.183921,1.6283,1,1,3,0,0,0,986.191,0,0,0
0.13,13,0,0.55,0.18392,1.61173,1,1,3,0,0,0,1032.32,0,0,0
0.14,14,0,0.55,0.18392,1.5942,1,1,3,0,0,0,928.119,0,0,0
0.15,15,0,0.55,0.18392,1.57571,1,1,3,0,0,0,1162.99,0,0,0
0.16,16,0,0.55,0.183919,1.55626,1,1,3,0,0,0,918.79,0,0,0
0.17,17,0,0.55,0.183919,1.53585,1,1,3,0,0,0,1027.07,0,0,0
0.18,18,0,0.55,0.183918,1.51448,1,1,3,0,0,0,1771.18,0,0,0
0.19,19,0,0.55,0.183918,1.49216,1,1,3,0,0,0,1078.95,0,0,0
0.2,20,0,0.55,0.183917,1.46889,1,1,3,0,0,0,1333.7,0,0,0
0.21,21,0,0.55,0.183917,1.44466,1,1,3,0,0,0,773.661,0,0,0
0.22,22,0,0.55,0.183917,1.41949,1,1,3,0,0,0,996.855,0,0,0
0.23,23,0,0.55,0.183916,1.39338,1,1,3,0,0,0,1018.46,0,0,0
0.24,24,0,0.55,0.183916,1.36632,1,1,3,0,0,0,2244.13,0,0,0
0.25,25,0,0.55,0.183916,1.33832,1,1,3,0,0,0,801.474,0,0,0
0.26,26,0,0.55,0.183916,1.30938,1,1,3,0,0,0,907.937,0,0,0
0.27,27,0,0.55,0.183915,1.27951,1,1,3,0,0,0,995.222,0,0,0
0.28,28,0,0.55,0.183915,1.2487,1,1,3,0,0,0,1006.76,0,0,0
0.29,29,0,0.55,0.183915,1.21696,1,1,3,0,0,0,1095.43,0,0,0
0.3,30,0,0.55,0.183915,1.18429,1,1,3,0,0,0,1861.13,0,0,0
0.31,31,0,0.55,0.183914,1.1507,1,1,3,0,0,0,1364.84,0,0,0
0.32,32,0,0.55,0.183914,1.11619,1,1,3,0,0,0,933.967,0,0,0
0.33,33,0,0.55,0.183914,1.08076,1,1,3,0,0,0,2857.13,0,0,0
0.34,34,0,0.55,0.183914,1.04441,1,1,3,0,0,0,1362.45,0,0,0
0.35,35,0,0.55,0.183914,1.00714,1,1,3,0,0,0,1058.48,0,0,0
0.36,36,0,0.55,0.183913,0.968967,2,1,3,0,0,0,945.002,0,0,0
0.37,37,0,0.55,0.183913,0.929885,2,2,3,0,0,0,1407.58,0,0,0
0.38,38,0,0.55,0.183913,0.889899,2,2,3,0,0,0,1209.37,0,0,0
0.39,39,0,0.55,0.183913,0.849012,2,2,3,0,0,0,1363.27,0,0,0
