timestamp_s,cycle,error_code,com_x,com_y,com_z,left_contact,right_contact,stability_status,left_force_n,right_force_n,stability_margin_m,compute_us,extra_0,extra_1,extra_2
0.01,1,0,0.522838,0.174124,0.859819,3,3,3,31.8576,87.0043,0,522.321,0,0,0
0.02,2,0,0.519594,0.1733,0.860964,3,2,3,27.7535,0,0,1064.03,0,0,0
0.03,3,0,0.516677,0.172676,0.862403,3,3,3,21.3407,81.9803,0,1142.21,0,0,0
0.04,4,0,0.513791,0.172138,0.863526,3,3,3,24.1536,29.2977,0,1085.17,0,0,0
0.05,5,0,0.511166,0.171775,0.864823,4,3,3,31.1222,63.1338,0,650.827,0,0,0
0.06,6,0,0.508659,0.171556,0.865647,3,3,3,5.1028,36.1959,0,1197.45,0,0,0
0.07,7,0,0.50633,0.171556,0.866551,3,3,3,27.9143,57.7476,0,1393.91,0,0,0
0.08,8,0,0.504213,0.171657,0.867572,4,3,3,35.019,54.1973,0,680.245,0,0,0
0.09,9,0,0.502196,0.171875,0.868432,4,3,3,27.6207,38.6298,0,772.796,0,0,0
0.1,10,0,0.500463,0.172296,0.869054,2,3,3,0,60.3521,0,899.001,0,0,0
0.11,11,0,0.498736,0.172874,0.86958,3,3,3,34.7093,36.3911,0,1344.02,0,0,0
0.12,12,0,0.497202,0.173457,0.870271,3,3,3,39.4641,53.5049,0,1114.31,0,0,0
0.13,13,0,0.495789,0.174118,0.870879,4,3,3,27.6366,45.0038,0,1650.47,0,0,0
0.14,14,0,0.494535,0.174888,0.871414,4,3,3,24.2601,49.2063,0,1270.13,0,0,0
0.15,15,0,0.493528,0.175859,0.871641,2,3,3,0,54.3992,0,1464.95,0,0,0
0.16,16,0,0.492611,0.176777,0.872053,3,3,3,49.262,45.3576,0,1235.51,0,0,0
0.17,17,0,0.49173,0.177599,0.87242,3,3,3,38.4671,36.9496,0,1472.89,0,0,0
0.18,18,0,0.49081,0.17855,0.872658,3,3,3,36.4454,32.348,0,1269.9,0,0,0
0.19,19,0,0.489866,0.179649,0.872842,3,3,3,39.9378,34.9788,0,2254.22,0,0,0
0.2,20,0,0.488968,0.180675,0.873103,4,3,3,45.8107,40.0043,0,1457.64,0,0,0
0.21,21,0,0.488112,0.181685,0.873293,4,3,3,34.9885,38.6119,0,1352.9,0,0,0
0.22,22,0,0.487279,0.182692,0.873445,4,3,3,38.7093,37.7515,0,1483.79,0,0,0
0.23,23,0,0.486486,0.183716,0.873563,4,3,3,37.0018,39.6954,0,1243.25,0,0,0
0.24,24,0,0.485743,0.184768,0.873649,4,3,3,36.2117,40.6609,0,1455.52,0,0,0
0.25,25,0,0.485046,0.185851,0.873705,4,3,3,36.3052,40.7504,0,1360.41,0,0,0
0.26,26,0,0.484392,0.186965,0.873734,4,3,3,36.8448,40.3989,0,1822.47,0,0,0
0.27,27,0,0.483772,0.188106,0.873738,4,3,3,37.5407,39.8882,0,1160.32,0,0,0
0.28,28,0,0.48318,0.18927,0.873719,4,3,3,38.2391,39.3683,0,1525.53,0,0,0
0.29,29,0,0.482608,0.190454,0.873679,4,3,3,38.8898,38.8867,0,1669.04,0,0,0
0.3,30,0,0.482051,0.191651,0.87362,4,3,3,39.4859,38.4564,0,1374.06,0,0,0
0.31,31,0,0.481504,0.192857,0.873544,4,3,3,39.9624,38.1373,0,1417.77,0,0,0
0.32,32,0,0.480963,0.194069,0.873452,4,3,3,40.3225,37.9224,0,1609.57,0,0,0
0.33,33,0,0.480425,0.195282,0.873347,4,3,3,40.608,37.7749,0,1355.18,0,0,0
0.34,34,0,0.479889,0.196492,0.87323,4,3,3,40.8049,37.7103,0,912.759,0,0,0
0.35,35,0,0.479354,0.197696,0.873102,4,3,3,40.9019,37.7393,0,1350.92,0,0,0
0.36,36,0,0.478819,0.19889,0.872966,4,3,3,40.9184,37.8418,0,1244.26,0,0,0
0.37,37,0,0.478286,0.200071,0.872821,4,3,3,40.868,38.0047,0,1266.63,0,0,0
0.38,38,0,0.477755,0.201237,0.87267,4,3,3,40.7806,38.1988,0,1355.19,0,0,0
0.39,39,0,0.477227,0.202385,0.872515,4,3,3,40.6636,38.4175,0,1371.32,0,0,0
0.4,40,0,0.476704,0.203512,0.872355,4,3,3,40.5484,38.6267,0,1228.17,0,0,0
0.41,41,0,0.476086,0.204256,0.872626,4,4,1,61.7679,51.9324,0.153187,4640.78,0,0,0
0.42,42,0,0.475607,0.204911,0.872846,4,4,1,29.8124,45.6373,0.1538,2554.61,0,0,0
