timestamp_s,cycle,error_code,com_x,com_y,com_z,left_contact,right_contact,stability_status,left_force_n,right_force_n,stability_margin_m,compute_us,extra_0,extra_1,extra_2
0.01,1,0,0.55,0.183926,1.74653,1,1,3,0,0,0,2851.73,0,0,0
0.02,2,0,0.55,0.183924,1.74065,1,1,3,0,0,0,2108.07,0,0,0
0.03,3,0,0.55,0.183922,1.7338,1,1,3,0,0,0,1976.14,0,0,0
0.04,4,0,0.55,0.183921,1.72597,1,1,3,0,0,0,2033.33,0,0,0
0.05,5,0,0.55,0.183919,1.71716,1,1,3,0,0,0,1596.91,0,0,0
0.06,6,0,0.55,0.183917,1.70738,1,1,3,0,0,0,1195.72,0,0,0
0.07,7,0,0.55,0.183915,1.69662,1,1,3,0,0,0,2571.53,0,0,0
0.08,8,0,0.55,0.183914,1.6849,1,1,3,0,0,0,8359.19,0,0,0
0.09,9,0,0.55,0.183912,1.6722,1,1,3,0,0,0,2329.39,0,0,0
0.1,10,0,0.55,0.18391,1.65853,1,1,3,0,0,0,6542.85,0,0,0
0.11,11,0,0.55,0.183909,1.6439,1,1,3,0,0,0,8062.24,0,0,0
0.12,12,0,0.55,0.183907,1.6283,1,1,3,0,0,0,2266.44,0,0,0
0.13,13,0,0.55,0.183905,1.61173,1,1,3,0,0,0,4402.28,0,0,0
0.14,14,0,0.55,0.183903,1.5942,1,1,3,0,0,0,1137.4,0,0,0
0.15,15,0,0.55,0.183902,1.57571,1,1,3,0,0,0,2176.8,0,0,0
0.16,16,0,0.55,0.1839,1.55626,1,1,3,0,0,0,762.959,0,0,0
0.17,17,0,0.55,0.183898,1.53585,1,1,3,0,0,0,1195.55,0,0,0
0.18,18,0,0.55,0.183897,1.51448,1,1,3,0,0,0,3303.89,0,0,0
0.19,19,0,0.55,0.183895,1.49216,1,1,3,0,0,0,1318.91,0,0,0
0.2,20,0,0.55,0.183893,1.46889,1,1,3,0,0,0,3134.2,0,0,0
0.21,21,0,0.55,0.183891,1.44466,1,1,3,0,0,0,993.329,0,0,0
0.22,22,0,0.55,0.18389,1.41949,1,1,3,0,0,0,1314.95,0,0,0
0.23,23,0,0.55,0.183888,1.39338,1,1,3,0,0,0,1056.27,0,0,0
0.24,24,0,0.55,0.183886,1.36632,1,1,3,0,0,0,1514.5,0,0,0
0.25,25,0,0.55,0.183885,1.33832,1,1,3,0,0,0,2752.52,0,0,0
0.26,26,0,0.55,0.183883,1.30938,1,1,3,0,0,0,946.469,0,0,0
0.27,27,0,0.55,0.183881,1.27951,1,1,3,0,0,0,996.357,0,0,0
0.28,28,0,0.55,0.18388,1.2487,1,1,3,0,0,0,992.878,0,0,0
0.29,29,0,0.55,0.183878,1.21696,1,1,3,0,0,0,851.487,0,0,0
0.3,30,0,0.55,0.183876,1.18429,1,1,3,0,0,0,3607.21,0,0,0
0.31,31,0,0.55,0.183874,1.1507,1,1,3,0,0,0,993.533,0,0,0
0.32,32,0,0.55,0.183873,1.11619,1,1,3,0,0,0,2906.9,0,0,0
0.33,33,0,0.55,0.183871,1.08076,1,1,3,0,0,0,1322.33,0,0,0
0.34,34,0,0.55,0.183869,1.04441,1,1,3,0,0,0,2305.76,0,0,0
0.35,35,0,0.55,0.183868,1.00714,1,1,3,0,0,0,2964.81,0,0,0
0.36,36,0,0.55,0.183866,0.968967,2,1,3,0,0,0,2342.35,0,0,0
0.37,37,0,0.55,0.183864,0.929886,2,2,3,0,0,0,4264.84,0,0,0
0.38,38,0,0.55,0.183863,0.889899,2,2,3,0,0,0,2220.86,0,0,0
0.39,39,0,0.55,0.183861,0.849012,2,2,3,0,0,0,2540.26,0,0,0
0.4,40,0,0.54487,0.181744,0.848035,3,3,3,1432.05,1873.42,0,3116.43,0,0,0
0.41,41,0,0.540823,0.180058,0.851071,3,3,3,101.958,304.686,0,2750.16,0,0,0
0.42,42,0,0.536987,0.178472,0.853583,2,3,3,0,37.476,0,5031.54,0,0,0
0.43,43,0,0.5334,0.177047,0.855673,2,3,3,0,45.5951,0,2268.84,0,0,0
0.44,44,0,0.530079,0.175802,0.857864,3,3,3,26.091,61.4317,0,3891.08,0,0,0
0.45,45,0,0.527,0.174692,0.859903,3,3,3,16.0008,51.217,0,7512.78,0,0,0
0.46,46,0,0.524144,0.173724,0.861763,3,3,3,15.2676,49.6934,0,3123.58,0,0,0
0.47,47,0,0.521501,0.1729,0.863439,3,3,3,15.2483,49.2573,0,5971.55,0,0,0
0.48,48,0,0.519063,0.172218,0.864934,3,3,3,15.5268,49.1984,0,3503.89,0,0,0
0.49,49,0,0.516824,0.171676,0.866254,3,3,3,15.8116,49.2345,0,2779.29,0,0,0
0.5,50,0,0.514779,0.171274,0.8674,3,3,3,15.9688,49.2774,0,2282.64,0,0,0
0.51,51,0,0.512925,0.171014,0.868374,3,3,3,15.8586,49.4085,0,3071.64,0,0,0
0.52,52,0,0.511203,0.170692,0.869619,4,3,3,53.4672,48.6344,0,2334.12,0,0,0
0.53,53,0,0.509631,0.170445,0.870551,3,3,3,10.1902,43.8595,0,1771.6,0,0,0
0.54,54,0,0.508169,0.170205,0.871458,3,3,3,33.3187,44.2192,0,4986.95,0,0,0
0.55,55,0,0.506813,0.169956,0.872294,3,3,3,30.5028,43.1305,0,1764.47,0,0,0
0.56,56,0,0.505564,0.169694,0.873055,3,3,3,30.1024,43.3549,0,2822.12,0,0,0
0.57,57,0,0.504424,0.169413,0.873749,3,3,3,30.2792,43.7069,0,2162.65,0,0,0
0.58,58,0,0.503395,0.169112,0.874383,3,3,3,30.5101,43.9628,0,2107.69,0,0,0
0.59,59,0,0.502475,0.168787,0.87496,3,3,3,30.6917,44.1281,0,2898.28,0,0,0
0.6,60,0,0.501666,0.168437,0.875484,3,3,3,30.8122,44.2358,0,1831.59,0,0,0
0.61,61,0,0.500966,0.168061,0.875956,3,3,3,30.8811,44.3116,0,2457.87,0,0,0
0.62,62,0,0.500375,0.167659,0.876377,3,3,3,30.9125,44.3709,0,3682.28,0,0,0
0.63,63,0,0.499893,0.167231,0.876749,3,3,3,30.9199,44.4218,0,2191.98,0,0,0
0.64,64,0,0.499482,0.166782,0.87711,4,3,3,36.5879,41.9744,0,3568.62,0,0,0
0.65,65,0,0.499157,0.166257,0.877446,4,3,3,35.2954,41.8654,0,4248.67,0,0,0
0.66,66,0,0.498917,0.165735,0.877756,4,3,3,33.808,43.4775,0,2495.36,0,0,0
0.67,67,0,0.498756,0.165252,0.878041,4,3,3,33.8552,43.5397,0,2613.42,0,0,0
0.68,68,0,0.498659,0.164815,0.878303,4,3,3,35.2039,42.376,0,2108.32,0,0,0
0.69,69,0,0.498609,0.164418,0.878545,4,3,3,36.846,40.9202,0,3483.11,0,0,0
0.7,70,0,0.498592,0.164054,0.878768,4,3,3,38.2454,39.6863,0,2488.51,0,0,0
0.71,71,0,0.4986,0.163714,0.878974,4,3,3,39.2873,38.7891,0,3946.14,0,0,0
0.72,72,0,0.498624,0.163393,0.879165,4,3,3,40.0191,38.1817,0,8138.62,0,0,0
0.73,73,0,0.498661,0.163087,0.879342,4,3,3,40.5704,37.7425,0,1998.9,0,0,0
0.74,74,0,0.498706,0.162793,0.879506,4,3,3,41.0147,37.3942,0,2174.34,0,0,0
0.75,75,0,0.498758,0.162509,0.879658,4,3,3,41.3029,37.1928,0,3290.78,0,0,0
0.76,76,0,0.498814,0.162234,0.8798,4,3,3,41.4637,37.1108,0,2795.36,0,0,0
0.77,77,0,0.498875,0.161966,0.879931,4,3,3,41.5704,37.0764,0,7016.15,0,0,0
